-102.98371091287123,-102.98371091287123,2.1933368326821663,366,294,395,912,0.3223684210526316,0.5922639265665498,0.48122518576423656,0.9181886430070608,0.6705188159357599
-81.4358834420308,-92.20979717745101,4.148163720998899,404,258,450,912,0.28289473684210525,0.583353264624307,0.4431495484391343,0.95103174649788,0.6853350717984892
-91.30030438961953,-91.9066329148405,3.260639510265284,435,256,474,912,0.2807017543859649,0.5753117619117658,0.45479893469322474,0.9424388630247343,0.6511718215663637
-115.48606632345891,-97.8014912669951,3.3069651715717394,348,307,385,912,0.3366228070175439,0.5280977668195306,0.4543722670874853,0.9406666941990035,0.6532143868798462
-103.63960300506378,-98.96911361460884,2.6931265920289555,349,298,412,912,0.3267543859649123,0.5560677140506584,0.4412401698085496,0.9327979134443779,0.6550468888469263
-137.32925412476357,-105.3624703663013,2.3227509932000774,326,351,384,912,0.3848684210526316,0.4849279886095218,0.4261900795164724,0.928216627161126,0.685369297448356
-133.814996103635,-109.4271169002061,2.0823170458411164,329,331,364,912,0.36293859649122806,0.5171024353088737,0.4572655730421083,0.9412207691607796,0.6438767577117824
-104.30755865694766,-108.78717211979881,1.9248247959263525,377,291,414,912,0.3190789473684211,0.5544201048359111,0.4593867515770201,0.9600093550627798,0.6698156669265546
-130.14464970269643,-111.1602251845652,2.1203974651696926,300,324,301,912,0.35526315789473684,0.5653347457226658,0.46323546628357587,0.9168401359008813,0.6246340464526129
-136.1503998020586,-113.65924264631454,2.0605130502217714,307,333,348,912,0.3651315789473684,0.5083152606835216,0.4598904016072873,0.9387229869835806,0.6469344093909729
-81.9372408850667,-110.77542430438292,1.9831983193961962,384,282,391,912,0.3092105263157895,0.6437562418256209,0.44543566497199627,0.9201984172521377,0.64588089959275
-93.41317075723381,-109.32856984212049,1.9314587456323749,374,291,431,912,0.3190789473684211,0.5485606995284645,0.45015404588999186,0.926073141592116,0.6754518784970728
-78.93214650114052,-106.99038343127587,1.8792684574544294,402,260,450,912,0.2850877192982456,0.5616131027965431,0.4424844802173162,0.9508030246332462,0.6532138659794143
-90.07436247024049,-105.78209621977335,1.9127074297594364,391,285,417,912,0.3125,0.5530123892678791,0.4239296894965407,0.912207642913136,0.6296458302009529
-155.53585473044043,-109.09901345381782,1.9227391763860995,258,363,275,912,0.3980263157894737,0.5406705249716288,0.43444741294475897,0.8857591758390274,0.6556379289603093
-125.13602512432387,-110.10132668322446,2.036536866676354,349,321,395,912,0.3519736842105263,0.42465889679281227,0.44749236632097245,0.9046530875673179,0.6838358940530278
-103.9934607427285,-109.74204045143058,2.057443524932849,379,276,453,912,0.3026315789473684,0.5538632070865169,0.4600676351305515,0.9339696242228993,0.6790145180454376
-127.82279343727218,-110.74652672842177,1.9820142798817137,313,320,371,912,0.3508771929824561,0.5348447464232534,0.46204108813257205,0.947251601140937,0.6352261383707719
-102.14431951677356,-110.29377898044031,1.954418771198761,419,280,450,912,0.30701754385964913,0.5697770849190236,0.4276367555555631,0.930597884027584,0.6533560619214079
-87.67088748808385,-109.16263440582247,1.9514837021136735,418,255,419,912,0.27960526315789475,0.6126135549221102,0.4187365700824674,0.9535676807435197,0.6528793471436515
-124.79029642418888,-109.90680878764945,1.8881519863001535,324,328,325,912,0.35964912280701755,0.5265963103855957,0.4636887384659366,0.9132163183714996,0.6629169999160105
-127.15422043280995,-110.69078204424764,1.817585729028726,296,338,318,912,0.3706140350877193,0.5731703579857205,0.4353922020106685,0.8919811549358824,0.6544069120363595
